Age,Workclass, Final Weight, Education, Years of Education, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours Work per Week, Income
20.0,4,286166.0,12.0,9.0,5.0,12,2.0,2,0.0,0.0,0.0,48.0,1.0
23.0,4,122272.0,12.0,9.0,5.0,3,4.0,2,1.0,0.0,0.0,40.0,1.0
58.0,4,248739.0,12.0,9.0,3.0,5,1.0,2,0.0,0.0,0.0,53.0,2.0
20.0,4,224238.0,3.0,8.0,5.0,3,4.0,2,0.0,0.0,0.0,40.0,1.0
62.0,4,138157.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,12.0,1.0
25.0,4,148460.0,12.0,9.0,5.0,1,4.0,1,1.0,4416.0,0.0,40.0,1.0
67.0,4,236627.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,2.0,1.0
37.0,2,191364.0,8.0,12.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
36.0,4,353524.0,12.0,9.0,1.0,4,4.0,2,1.0,1831.0,0.0,40.0,1.0
38.0,4,391040.0,9.0,11.0,6.0,13,5.0,2,1.0,0.0,0.0,20.0,1.0
23.0,4,134997.0,12.0,9.0,1.0,8,5.0,2,1.0,0.0,0.0,80.0,1.0
28.0,4,392487.0,12.0,9.0,3.0,12,6.0,2,1.0,0.0,0.0,40.0,1.0
25.0,4,216724.0,12.0,9.0,1.0,4,4.0,2,0.0,0.0,0.0,40.0,1.0
41.0,6,174395.0,11.0,16.0,3.0,10,1.0,2,0.0,15024.0,0.0,55.0,2.0
63.0,4,383058.0,10.0,13.0,3.0,12,1.0,2,0.0,0.0,1848.0,40.0,2.0
60.0,6,96073.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,30.0,1.0
31.0,5,103435.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,50.0,1.0
29.0,6,96718.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,37.0,1.0
37.0,4,178948.0,10.0,13.0,3.0,4,6.0,2,1.0,7688.0,0.0,45.0,2.0
51.0,4,173987.0,7.0,5.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,1.0
45.0,4,34419.0,16.0,10.0,3.0,4,1.0,2,0.0,7298.0,0.0,40.0,2.0
27.0,4,224849.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
18.0,4,249857.0,16.0,10.0,5.0,8,4.0,2,0.0,0.0,0.0,20.0,1.0
34.0,4,340458.0,12.0,9.0,1.0,7,5.0,2,1.0,0.0,0.0,40.0,1.0
66.0,6,427422.0,11.0,16.0,3.0,12,1.0,2,0.0,0.0,2377.0,25.0,2.0
19.0,?,440417.0,16.0,10.0,5.0, ?,4.0,2,1.0,0.0,0.0,15.0,1.0
36.0,4,175643.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,35.0,1.0
35.0,4,297485.0,10.0,13.0,1.0,4,5.0,2,1.0,0.0,0.0,40.0,1.0
27.0,4,232954.0,12.0,9.0,3.0,12,1.0,2,0.0,0.0,0.0,45.0,1.0
29.0,4,326330.0,16.0,10.0,1.0,4,4.0,2,1.0,1831.0,0.0,40.0,1.0
25.0,4,109419.0,12.0,9.0,5.0,1,4.0,2,1.0,0.0,0.0,40.0,1.0
22.0,4,127768.0,16.0,10.0,5.0,8,4.0,2,0.0,0.0,0.0,32.0,2.0
41.0,4,252986.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,48.0,2.0
20.0,4,380544.0,8.0,12.0,5.0,14,4.0,2,0.0,0.0,0.0,20.0,1.0
52.0,4,306108.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
34.0,4,232855.0,16.0,10.0,6.0,8,5.0,1,1.0,0.0,0.0,37.0,1.0
44.0,4,130126.0,15.0,15.0,1.0,10,2.0,2,0.0,0.0,0.0,45.0,2.0
50.0,4,194231.0,13.0,14.0,1.0,12,2.0,2,1.0,0.0,0.0,40.0,2.0
49.0,5,197038.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,50.0,2.0
36.0,?,168223.0,10.0,13.0,5.0, ?,4.0,2,1.0,0.0,0.0,40.0,1.0
71.0,7,26109.0,15.0,15.0,3.0,8,1.0,2,0.0,0.0,0.0,28.0,1.0
20.0,4,285671.0,12.0,9.0,5.0,8,3.0,1,0.0,0.0,0.0,25.0,1.0
20.0,4,153583.0,16.0,10.0,5.0,1,4.0,2,1.0,0.0,0.0,40.0,1.0
59.0,5,103948.0,12.0,9.0,3.0,12,1.0,2,0.0,0.0,0.0,60.0,2.0
41.0,4,439919.0,5.0,3.0,3.0,5,1.0,2,0.0,3411.0,0.0,40.0,1.0
38.0,4,40319.0,16.0,10.0,1.0,4,2.0,2,1.0,0.0,0.0,42.0,1.0
55.0,2,159028.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
17.0,4,98675.0,7.0,5.0,5.0,8,5.0,2,1.0,0.0,0.0,20.0,1.0
45.0,4,90758.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,55.0,2.0
43.0,6,75435.0,12.0,9.0,1.0,3,5.0,3,0.0,0.0,0.0,30.0,1.0
19.0,4,219189.0,3.0,8.0,5.0,8,4.0,2,0.0,0.0,0.0,25.0,1.0
33.0,4,203463.0,12.0,9.0,1.0,8,4.0,2,1.0,0.0,0.0,40.0,1.0
63.0,4,187635.0,12.0,9.0,5.0,4,2.0,2,0.0,0.0,0.0,40.0,1.0
39.0,6,154641.0,12.0,9.0,1.0,5,2.0,2,0.0,8614.0,0.0,50.0,2.0
34.0,4,27153.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
31.0,4,150324.0,8.0,12.0,5.0,7,5.0,2,0.0,0.0,0.0,40.0,1.0
21.0,4,83704.0,3.0,8.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
23.0,4,176262.0,9.0,11.0,5.0,1,3.0,2,1.0,0.0,0.0,36.0,1.0
20.0,4,179423.0,16.0,10.0,5.0,6,4.0,2,1.0,0.0,0.0,8.0,1.0
45.0,4,168038.0,10.0,13.0,1.0,12,2.0,2,0.0,0.0,0.0,60.0,2.0
59.0,4,108765.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,50.0,1.0
58.0,4,146477.0,13.0,14.0,3.0,4,1.0,2,0.0,15024.0,0.0,40.0,2.0
66.0,2,188220.0,12.0,9.0,7.0,1,5.0,2,1.0,0.0,0.0,35.0,2.0
37.0,4,292855.0,9.0,11.0,3.0,10,6.0,2,1.0,0.0,1887.0,35.0,2.0
29.0,4,114870.0,16.0,10.0,1.0,3,4.0,2,0.0,0.0,0.0,40.0,1.0
32.0,7,77723.0,10.0,13.0,1.0,4,2.0,4,1.0,0.0,0.0,40.0,1.0
39.0,4,284166.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,1902.0,50.0,2.0
57.0,4,133902.0,12.0,9.0,7.0,4,5.0,2,1.0,0.0,0.0,45.0,1.0
57.0,4,191318.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
50.0,5,67794.0,12.0,9.0,4.0,12,2.0,2,0.0,0.0,0.0,60.0,1.0
44.0,5,357679.0,10.0,13.0,3.0,5,1.0,2,0.0,15024.0,0.0,65.0,2.0
56.0,4,117872.0,9.0,11.0,3.0,3,1.0,1,0.0,0.0,0.0,40.0,2.0
26.0,4,55929.0,13.0,14.0,5.0,4,2.0,2,1.0,0.0,0.0,48.0,1.0
22.0,?,165065.0,16.0,10.0,5.0, ?,4.0,2,1.0,0.0,0.0,40.0,1.0
26.0,6,34307.0,9.0,11.0,5.0,5,4.0,2,0.0,0.0,0.0,65.0,1.0
33.0,4,246038.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
36.0,6,147258.0,9.0,11.0,3.0,5,1.0,2,0.0,0.0,0.0,60.0,2.0
45.0,4,329144.0,16.0,10.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,2.0
56.0,2,52953.0,11.0,16.0,1.0,10,2.0,2,1.0,0.0,1669.0,38.0,1.0
23.0,4,216181.0,16.0,10.0,5.0,12,4.0,2,0.0,0.0,0.0,36.0,1.0
23.0,4,391171.0,16.0,10.0,5.0,8,2.0,1,0.0,0.0,0.0,25.0,1.0
35.0,2,223242.0,10.0,13.0,1.0,10,2.0,2,0.0,0.0,0.0,40.0,1.0
39.0,4,103925.0,10.0,13.0,3.0,10,6.0,2,1.0,7688.0,0.0,32.0,2.0
45.0,4,38240.0,12.0,9.0,1.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
21.0,4,148444.0,16.0,10.0,5.0,12,4.0,2,1.0,0.0,0.0,25.0,1.0
56.0,7,110257.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,1.0
31.0,1,101345.0,12.0,9.0,5.0,6,4.0,2,1.0,0.0,0.0,40.0,1.0
44.0,4,268098.0,3.0,8.0,5.0,14,2.0,1,0.0,0.0,0.0,36.0,1.0
21.0,?,369084.0,16.0,10.0,5.0, ?,3.0,2,0.0,0.0,0.0,10.0,1.0
31.0,4,288825.0,12.0,9.0,3.0,6,1.0,2,0.0,5013.0,0.0,40.0,1.0
20.0,4,162688.0,12.0,9.0,5.0,6,4.0,2,0.0,0.0,0.0,38.0,1.0
17.0,?,48751.0,2.0,7.0,5.0, ?,4.0,1,1.0,0.0,0.0,40.0,1.0
44.0,1,184099.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,2.0
19.0,4,307496.0,16.0,10.0,5.0,8,4.0,2,1.0,0.0,0.0,23.0,1.0
71.0,?,176986.0,12.0,9.0,7.0, ?,5.0,2,0.0,0.0,0.0,24.0,1.0
23.0,4,267955.0,16.0,10.0,5.0,12,2.0,2,1.0,0.0,0.0,40.0,1.0
21.0,4,283969.0,12.0,9.0,5.0,3,4.0,2,0.0,0.0,0.0,40.0,1.0
29.0,7,204516.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,15.0,1.0
33.0,4,167771.0,16.0,10.0,6.0,8,2.0,2,1.0,0.0,0.0,30.0,1.0
46.0,4,345073.0,12.0,9.0,1.0,4,2.0,2,0.0,0.0,0.0,48.0,2.0
21.0,?,380219.0,16.0,10.0,5.0, ?,4.0,1,1.0,0.0,0.0,40.0,1.0
36.0,5,306156.0,16.0,10.0,3.0,12,1.0,2,0.0,15024.0,0.0,60.0,2.0
70.0,6,37203.0,13.0,14.0,3.0,10,1.0,2,0.0,9386.0,0.0,30.0,2.0
19.0,4,185097.0,12.0,9.0,5.0,6,2.0,2,1.0,0.0,0.0,37.0,1.0
29.0,4,144808.0,16.0,10.0,3.0,4,4.0,1,1.0,0.0,0.0,40.0,1.0
34.0,4,187203.0,8.0,12.0,5.0,12,5.0,2,0.0,0.0,0.0,50.0,1.0
26.0,4,125089.0,16.0,10.0,5.0,4,2.0,2,0.0,0.0,0.0,40.0,1.0
30.0,4,289458.0,10.0,13.0,5.0,4,2.0,2,1.0,0.0,0.0,40.0,1.0
34.0,4,144798.0,16.0,10.0,5.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
24.0,?,172152.0,10.0,13.0,5.0, ?,2.0,4,0.0,0.0,0.0,25.0,1.0
28.0,4,207513.0,12.0,9.0,5.0,12,4.0,2,0.0,0.0,0.0,48.0,1.0
24.0,?,164574.0,16.0,10.0,5.0, ?,4.0,2,0.0,0.0,0.0,40.0,1.0
76.0,4,199949.0,10.0,13.0,3.0,1,1.0,2,0.0,20051.0,0.0,50.0,2.0
19.0,4,213024.0,3.0,8.0,5.0,6,4.0,2,0.0,0.0,0.0,40.0,1.0
45.0,4,213140.0,1.0,6.0,3.0,3,1.0,2,0.0,2829.0,0.0,40.0,1.0
24.0,6,83374.0,16.0,10.0,5.0,10,2.0,4,0.0,0.0,0.0,30.0,2.0
37.0,4,192939.0,10.0,13.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,2.0
24.0,4,424494.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,30.0,1.0
24.0,4,215243.0,10.0,13.0,5.0,1,2.0,2,1.0,0.0,0.0,42.0,1.0
40.0,4,30682.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,0.0,45.0,2.0
20.0,4,306639.0,16.0,10.0,5.0,6,4.0,2,0.0,0.0,0.0,20.0,1.0
23.0,2,218678.0,2.0,7.0,3.0,6,1.0,2,0.0,0.0,0.0,40.0,1.0
25.0,4,219130.0,16.0,10.0,5.0,8,2.0, Other,1.0,0.0,0.0,40.0,1.0
64.0,4,180624.0,8.0,12.0,5.0,10,3.0,2,1.0,0.0,0.0,30.0,1.0
53.0,2,200190.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,1977.0,55.0,2.0
28.0,4,194472.0,16.0,10.0,3.0,1,4.0,2,1.0,0.0,0.0,40.0,1.0
52.0,2,205767.0,13.0,14.0,3.0,10,1.0,1,0.0,0.0,0.0,40.0,2.0
28.0,4,249870.0,15.0,15.0,5.0,10,2.0,1,0.0,0.0,0.0,50.0,1.0
31.0,4,211242.0,8.0,12.0,3.0,4,1.0,2,0.0,0.0,0.0,55.0,2.0
77.0,4,149912.0,10.0,13.0,5.0,10,2.0,2,1.0,0.0,0.0,10.0,1.0
22.0,4,85389.0,12.0,9.0,5.0,13,4.0,2,0.0,0.0,0.0,40.0,1.0
17.0,?,806316.0,2.0,7.0,5.0, ?,4.0,2,1.0,0.0,0.0,20.0,1.0
38.0,4,329980.0,10.0,13.0,5.0,4,2.0,2,0.0,0.0,0.0,55.0,1.0
45.0,?,236612.0,2.0,7.0,1.0, ?,4.0,1,0.0,0.0,0.0,40.0,1.0
25.0,2,249214.0,16.0,10.0,5.0,1,5.0,1,1.0,0.0,0.0,40.0,1.0
50.0,4,257126.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,2.0
53.0,2,204397.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,60.0,1.0
24.0,4,291979.0,12.0,9.0,5.0,5,2.0,2,0.0,0.0,0.0,40.0,1.0
33.0,4,138667.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,50.0,2.0
57.0,1,42298.0,13.0,14.0,3.0,4,1.0,1,0.0,15024.0,0.0,40.0,2.0
39.0,4,375452.0,15.0,15.0,3.0,4,6.0,2,1.0,15024.0,0.0,48.0,2.0
30.0,4,94413.0,16.0,10.0,1.0,14,2.0,2,0.0,0.0,0.0,30.0,1.0
31.0,1,166626.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,2.0
39.0,7,326566.0,16.0,10.0,5.0,14,4.0,1,0.0,0.0,0.0,40.0,1.0
30.0,4,165503.0,10.0,13.0,5.0,12,4.0,2,1.0,0.0,0.0,65.0,1.0
48.0,4,102597.0,16.0,10.0,6.0,1,5.0,2,1.0,0.0,0.0,44.0,1.0
62.0,?,113234.0,13.0,14.0,3.0, ?,6.0,2,1.0,0.0,0.0,40.0,1.0
39.0,4,177277.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,0.0,45.0,2.0
34.0,4,198103.0,12.0,9.0,5.0,14,4.0,2,0.0,0.0,1980.0,40.0,1.0
45.0,4,260490.0,13.0,14.0,3.0,4,1.0,2,0.0,0.0,0.0,50.0,2.0
32.0,4,237478.0,2.0,7.0,1.0,7,5.0,2,1.0,0.0,0.0,40.0,1.0
40.0,1,36885.0,16.0,10.0,5.0,1,2.0,2,1.0,0.0,0.0,50.0,1.0
17.0,4,166242.0,1.0,6.0,5.0,8,4.0,2,1.0,0.0,0.0,15.0,1.0
19.0,?,158603.0,1.0,6.0,5.0, ?,4.0,1,0.0,0.0,0.0,25.0,1.0
25.0,4,274228.0,12.0,9.0,3.0,13,1.0,2,0.0,0.0,0.0,84.0,1.0
42.0,4,185145.0,16.0,10.0,3.0,14,1.0,2,0.0,0.0,0.0,57.0,1.0
66.0,4,28367.0,10.0,13.0,3.0,9,3.0,2,0.0,0.0,0.0,99.0,1.0
63.0,6,28612.0,12.0,9.0,7.0,12,2.0,2,0.0,0.0,0.0,70.0,1.0
43.0,4,191429.0,6.0,4.0,3.0,8,1.0,2,0.0,0.0,0.0,25.0,1.0
26.0,4,459548.0,12.0,9.0,5.0,6,2.0,2,0.0,0.0,0.0,20.0,1.0
23.0,4,65481.0,12.0,9.0,3.0,7,6.0,2,1.0,0.0,0.0,40.0,2.0
39.0,4,186130.0,15.0,15.0,3.0,4,1.0,2,0.0,0.0,0.0,55.0,2.0
47.0,5,350759.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
36.0,4,359678.0,12.0,9.0,5.0,7,2.0,1,1.0,0.0,0.0,48.0,1.0
35.0,4,220595.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
25.0,4,29599.0,12.0,9.0,5.0,5,2.0,2,0.0,0.0,0.0,40.0,1.0
21.0,7,299153.0,16.0,10.0,5.0,1,4.0,2,1.0,0.0,0.0,15.0,1.0
46.0,4,75256.0,12.0,9.0,3.0,9,6.0,2,1.0,0.0,0.0,40.0,1.0
43.0,4,143583.0,1.0,6.0,3.0,6,1.0,1,0.0,0.0,0.0,40.0,1.0
31.0,7,207505.0,11.0,16.0,3.0,10,1.0,2,0.0,0.0,1977.0,70.0,2.0
41.0,4,308550.0,12.0,9.0,1.0,3,5.0,2,1.0,0.0,0.0,60.0,1.0
50.0,4,145717.0,12.0,9.0,7.0,1,5.0,2,1.0,0.0,0.0,35.0,1.0
36.0,4,334366.0,2.0,7.0,6.0,4,2.0,2,1.0,0.0,0.0,32.0,1.0
31.0,?,76198.0,12.0,9.0,6.0, ?,4.0,2,1.0,0.0,0.0,20.0,1.0
45.0,6,155489.0,6.0,4.0,3.0,4,1.0,2,0.0,0.0,0.0,65.0,2.0
50.0,4,197322.0,2.0,7.0,3.0,4,1.0,2,0.0,0.0,0.0,50.0,2.0
52.0,4,194259.0,6.0,4.0,3.0,4,6.0,2,1.0,0.0,0.0,50.0,1.0
40.0,4,346189.0,11.0,16.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
55.0,4,98361.0,10.0,13.0,3.0,4,1.0,2,0.0,15024.0,0.0,55.0,2.0
64.0,?,178556.0,1.0,6.0,3.0, ?,1.0,2,0.0,0.0,0.0,56.0,2.0
51.0,5,162943.0,15.0,15.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
30.0,4,19302.0,16.0,10.0,3.0,10,1.0,2,0.0,7688.0,0.0,40.0,2.0
56.0,7,67662.0,13.0,14.0,1.0,10,2.0,2,1.0,0.0,0.0,39.0,1.0
35.0,4,126675.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,48.0,1.0
55.0,6,278228.0,1.0,6.0,3.0,12,1.0,2,0.0,0.0,0.0,35.0,1.0
30.0,4,169152.0,12.0,9.0,5.0,13,5.0,2,1.0,0.0,0.0,40.0,1.0
34.0,4,204052.0,12.0,9.0,5.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
36.0,4,215392.0,9.0,11.0,3.0,10,6.0,2,1.0,0.0,0.0,40.0,2.0
43.0,5,83348.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,60.0,1.0
24.0,2,196816.0,16.0,10.0,5.0,11,2.0,2,0.0,0.0,0.0,50.0,1.0
30.0,4,541343.0,1.0,6.0,3.0,8,1.0,1,0.0,0.0,0.0,40.0,1.0
33.0,2,55921.0,9.0,11.0,5.0,11,2.0,2,0.0,0.0,0.0,70.0,1.0
32.0,4,251701.0,8.0,12.0,5.0,10,2.0,2,0.0,0.0,0.0,40.0,1.0
29.0,1,119848.0,10.0,13.0,5.0,10,2.0,2,1.0,0.0,0.0,40.0,1.0
50.0,4,160572.0,12.0,9.0,3.0,7,1.0,2,0.0,3137.0,0.0,47.0,1.0
18.0,4,25837.0,2.0,7.0,5.0,10,4.0,2,0.0,0.0,0.0,15.0,1.0
20.0,4,236592.0,2.0,7.0,5.0,12,4.0,2,1.0,0.0,0.0,25.0,1.0
45.0,7,199326.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,45.0,2.0
22.0,4,341610.0,16.0,10.0,5.0,12,2.0,2,0.0,0.0,0.0,35.0,1.0
45.0,4,175958.0,15.0,15.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
41.0,4,198965.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
42.0,2,193537.0,6.0,4.0,4.0,8,2.0,2,1.0,0.0,0.0,35.0,1.0
24.0,4,438839.0,10.0,13.0,5.0,12,2.0,2,0.0,0.0,0.0,40.0,1.0
22.0,4,298227.0,12.0,9.0,5.0,6,5.0,2,0.0,0.0,0.0,35.0,1.0
28.0,4,271466.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,45.0,2.0
23.0,4,335570.0,16.0,10.0,5.0,6,4.0,2,0.0,0.0,0.0,35.0,1.0
21.0,4,206891.0,6.0,4.0,5.0,5,4.0,2,1.0,0.0,0.0,38.0,1.0
23.0,4,162551.0,10.0,13.0,5.0,1,2.0,4,1.0,0.0,0.0,20.0,1.0
45.0,4,145637.0,16.0,10.0,1.0,1,5.0,2,1.0,0.0,0.0,48.0,1.0
41.0,4,101290.0,12.0,9.0,1.0,12,5.0,2,1.0,0.0,0.0,40.0,1.0
49.0,1,229376.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,2.0
38.0,4,439592.0,16.0,10.0,5.0,8,4.0,1,1.0,0.0,0.0,40.0,1.0
37.0,4,161141.0,12.0,9.0,5.0,6,2.0,2,0.0,0.0,0.0,40.0,1.0
70.0,4,304570.0,10.0,13.0,7.0,7,3.0,4,0.0,0.0,0.0,32.0,1.0
24.0,4,103277.0,12.0,9.0,5.0,1,2.0,2,1.0,2597.0,0.0,40.0,1.0
28.0,2,407672.0,10.0,13.0,5.0,10,2.0,2,1.0,0.0,0.0,40.0,1.0
24.0,4,73928.0,9.0,11.0,5.0,1,4.0,4,1.0,0.0,0.0,20.0,1.0
83.0,5,240150.0,1.0,6.0,3.0,5,1.0,2,0.0,20051.0,0.0,50.0,2.0
69.0,4,230417.0,11.0,16.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
37.0,4,260093.0,12.0,9.0,5.0,1,5.0,1,1.0,0.0,0.0,40.0,1.0
28.0,4,96020.0,10.0,13.0,5.0,4,2.0,2,1.0,0.0,0.0,40.0,1.0
54.0,4,104421.0,16.0,10.0,1.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
71.0,4,152307.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,2377.0,45.0,2.0
56.0,7,93415.0,12.0,9.0,7.0,1,5.0,4,1.0,0.0,0.0,40.0,1.0
27.0,2,282664.0,10.0,13.0,5.0,10,2.0, Other,1.0,0.0,0.0,45.0,1.0
42.0,6,269733.0,13.0,14.0,3.0,12,1.0,2,0.0,99999.0,0.0,80.0,2.0
21.0,4,202871.0,12.0,9.0,5.0,12,4.0,2,0.0,0.0,0.0,44.0,1.0
29.0,4,169683.0,9.0,11.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,1.0
27.0,4,271603.0,6.0,4.0,5.0,8,2.0,2,0.0,0.0,0.0,24.0,1.0
32.0,4,340917.0,10.0,13.0,5.0,10,2.0,2,0.0,0.0,0.0,50.0,2.0
31.0,4,329874.0,16.0,10.0,5.0,1,2.0,2,0.0,0.0,0.0,40.0,1.0
38.0,4,43770.0,16.0,10.0,6.0,8,2.0,2,1.0,4650.0,0.0,72.0,1.0
55.0,7,120781.0,11.0,16.0,3.0,10,1.0,4,0.0,0.0,0.0,40.0,2.0
48.0,4,138069.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,45.0,1.0
58.0,6,33309.0,12.0,9.0,7.0,5,2.0,2,0.0,0.0,0.0,80.0,1.0
23.0,4,76432.0,16.0,10.0,5.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
28.0,7,277635.0,16.0,10.0,5.0,1,2.0,2,1.0,0.0,0.0,50.0,1.0
49.0,2,123088.0,16.0,10.0,3.0,4,1.0,2,0.0,0.0,0.0,46.0,1.0
51.0,4,57698.0,12.0,9.0,4.0,8,5.0,2,1.0,0.0,0.0,40.0,1.0
23.0,4,181820.0,12.0,9.0,6.0,3,4.0,2,0.0,0.0,0.0,53.0,1.0
40.0,6,98985.0,12.0,9.0,1.0,4,2.0,1,0.0,0.0,0.0,50.0,1.0
59.0,4,98350.0,12.0,9.0,1.0,8,2.0,4,0.0,0.0,0.0,40.0,1.0
47.0,4,125120.0,10.0,13.0,1.0,3,2.0,2,1.0,0.0,0.0,50.0,1.0
37.0,4,243409.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,50.0,1.0
39.0,4,58972.0,8.0,12.0,1.0,4,5.0,2,0.0,1506.0,0.0,40.0,1.0
43.0,4,62857.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,60.0,1.0
40.0,4,283174.0,9.0,11.0,3.0,5,1.0,2,0.0,0.0,0.0,60.0,1.0
48.0,4,107373.0,1.0,6.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,2.0
29.0,4,201155.0,7.0,5.0,5.0,12,2.0,2,1.0,0.0,0.0,48.0,1.0
48.0,4,187505.0,16.0,10.0,3.0,12,1.0,2,0.0,0.0,0.0,50.0,2.0
37.0,4,61778.0,10.0,13.0,5.0,5,2.0,2,0.0,0.0,0.0,30.0,1.0
19.0,4,223648.0,12.0,9.0,5.0,12,2.0,2,0.0,4101.0,0.0,48.0,1.0
28.0,4,149652.0,1.0,6.0,5.0,8,4.0,1,1.0,0.0,0.0,30.0,1.0
56.0,4,170324.0,5.0,3.0,3.0,3,1.0,1,0.0,0.0,0.0,40.0,1.0
45.0,4,165937.0,12.0,9.0,1.0,14,4.0,2,0.0,0.0,0.0,60.0,1.0
60.0,7,114060.0,16.0,10.0,3.0,11,1.0,2,0.0,0.0,0.0,40.0,1.0
53.0,7,58913.0,13.0,14.0,3.0,4,1.0,2,0.0,0.0,0.0,42.0,2.0
37.0,7,378916.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,1.0
31.0,4,241885.0,12.0,9.0,3.0,8,1.0,2,0.0,0.0,0.0,40.0,1.0
29.0,4,224421.0,9.0,11.0,2.0,5,1.0,2,0.0,0.0,0.0,44.0,2.0
31.0,?,213771.0,12.0,9.0,7.0, ?,5.0,2,1.0,0.0,0.0,36.0,1.0
39.0,4,315565.0,12.0,9.0,3.0,14,1.0,1,0.0,0.0,0.0,40.0,1.0
31.0,2,153005.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
42.0,4,98211.0,10.0,13.0,3.0,4,1.0,2,0.0,15024.0,0.0,45.0,2.0
17.0,4,198606.0,2.0,7.0,5.0,6,4.0,2,1.0,0.0,0.0,16.0,1.0
19.0,4,260333.0,12.0,9.0,5.0,8,4.0,2,1.0,0.0,0.0,20.0,1.0
24.0,4,219510.0,10.0,13.0,5.0,8,2.0,4,0.0,0.0,0.0,32.0,1.0
62.0,4,266624.0,12.0,9.0,3.0,5,1.0,2,0.0,6418.0,0.0,40.0,2.0
34.0,4,136862.0,4.0,2.0,5.0,8,3.0,2,1.0,0.0,0.0,40.0,1.0
47.0,5,215620.0,13.0,14.0,3.0,4,1.0,2,0.0,15024.0,0.0,55.0,2.0
58.0,4,187067.0,10.0,13.0,5.0,10,2.0,2,1.0,0.0,0.0,62.0,1.0
